id,time,activityrecognition#0,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target,user
124,31.0,,8.0,9.57660357208,8.308045888939999,11.8864661073,1.20518215573,0.920483975809,0.892778597571,0.9637431919,0.031127513922099996,9.8066500737,9.80664991723,9.80665051,2.19063786102e-07,0.28834277628800004,0.0804126352823,0.5176089243590001,0.133790780099,0.21933363200999997,0.154730953733,0.264910483107,0.0458974900777,1665.0,1665.0,1665.0,49.440199568100006,0.662740269472,0.591076079061,0.7344044598839999,0.10134847001599999,43.635259938100006,38.0998446682,49.181822493999995,4.93663508831,161.815672528,159.302883421,164.328461635,3.5536204345,353.637444551,352.706661066,354.90611059,1.13798858388,,,,,,,,,0.381056691342,0.35780298493900003,0.419269545878,0.022375183889000002,,,,,89.7693115567,89.7557724569,89.7828506566,0.019147178607700002,,,,,Bus,U1
21355,60.0,,100.0,10.124575915,8.48757960851,12.8973526893,0.739589498677,,,,,,,,,,,,,,,,,3.0,3.0,3.0,5.65685424949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2684786583,67.2684786583,67.2684786583,1.99967226061,4.75,4.75,4.75,,Car,U6
5030,164.0,,100.0,9.603315008660001,9.281070046349999,9.98469405091,0.249975746416,0.866908853565,0.8615155063140001,0.8710189872349999,0.00422227933062,9.806650034510001,9.80664936072,9.80665114762,4.5778420470100004e-07,0.0169003460706,0.0038624332681500002,0.030099248080700004,0.00658572392934,0.026247839165599997,0.0201202739682,0.0369696998723,0.008045305166,56.0,56.0,56.0,,0.219502763593,0.10489347426899999,0.332647897026,0.113884270581,105.259885245,104.169543064,106.501996096,1.17360963841,105.86825220000001,105.329992446,106.52352449799999,0.605308715762,236.948208974,236.93564756400002,236.96077038400003,0.0177645163845,,,,,,,,,0.880273237285,0.876871938977,0.882269875683,0.0013581924745999997,,,,,89.7735520439,89.7735520439,89.7735520439,0.9991979829359999,,,,,Train,U1
20378,40.0,,38.0,10.0130581694,6.985659083710001,12.8087344819,0.48007125293200004,0.9768380759469999,0.9413240940209999,0.9933568061750001,0.0149162906098,9.80664138608,9.80662787817,9.80664953484,4.08281389728e-06,0.11802654722400001,0.0364220766664,0.288951881928,0.0406736025869,0.106584694838,0.0303179585071,0.274879514246,0.0404009805974,1656.81481481,1240.0,2693.0,387.94795815099997,0.627532113003,0.027544753783299996,4.49467117916,0.48331207039499996,25.372713824899996,17.367786272300002,30.4936063594,3.6481703494300004,73.6660127813,65.97241896130001,78.34449716729999,3.1235450001599996,141.583128036,137.905432054,147.453827901,2.37671085556,1008.55282481,1008.4731400000001,1008.65625,0.053368418518400004,4.0,0.0,8.0,4.61880215352,0.932402002416,0.918390169277,0.955046822399,0.0107040675417,808.0,808.0,808.0,,,,,,6.3642554,5.154025,7.4334683,0.9520176352899999,Car,U11
21624,64.0,,100.0,9.50514661653,9.41085387098,9.628054365510001,0.035749013007699997,,,,,,,,,,,,,,,,,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.403186068100005,54.403186068100005,54.403186068100005,1.54353588919,,,,,Still,U6
12154,211.0,,100.0,9.84305633578,9.713196153210001,10.0192441287,0.0514185250737,0.319577312156,0.31853232215300004,0.320516300601,0.000613592562605,9.80656627664,9.80655549161,9.80657706167,1.52523356962e-05,0.022609080997,0.015740895975899998,0.029926163282,0.0071032797848199995,0.0415028887832,0.0415028887832,0.0415028887832,0.0144170274569,146.0,146.0,146.0,,0.0791516898114,0.0791516898114,0.0791516898114,0.011910298411100001,46.0991628178,46.0991628178,46.0991628178,1.8237478359200001,243.732409895,242.68267925900003,244.338224535,0.9126903080490001,90.1360241965,90.0979383782,90.1699470126,0.023124990501700003,,,,,,,,,0.695147614706,0.6949728273129999,0.6952954852609999,0.00013939446662999998,9242.0,9242.0,9242.0,,71.1067265599,71.1067265599,71.1067265599,0.499967786183,0.0,0.0,0.0,,Still,U10
20803,64.0,,100.0,9.934498523239998,8.89369963141,11.1316537742,0.48758808400799997,0.5363342360050001,0.530264933572,0.540453320948,0.00437750961689,9.80664486711,9.80664486711,9.80664486711,1.31711365888e-06,0.0309637915593,0.012915645126399998,0.08466674669360001,0.0255584378967,0.045930406312300005,0.028603888059299996,0.0778372351612,0.015181282243299999,2556.0,2556.0,2556.0,,1.01103421723,0.854066872073,1.1996606301000001,0.174958520293,41.2420901507,41.2420901507,41.2420901507,0.7020972890520001,78.8336424548,78.4633035246,79.51131994880001,0.587730678897,92.42910052879999,91.0868962825,94.50406843530001,0.9344511145100001,1006.2234,1006.2234,1006.2234,,,,,,0.701634537085,0.701634537085,0.701634537085,0.00408430785463,,,,,83.8597075819,83.8597075819,83.8597075819,2.06955066907,21.386192,21.386192,21.386192,0.274912509924,Car,U11
3123,320.0,,100.0,9.944861943480001,9.86357196532,9.97071065775,0.035415170176900004,0.941505795125,0.940741538003,0.9429588668690001,0.000930197078702,9.80665008083,9.806649649,9.80665034379,2.34993771363e-07,0.031515856862,0.0035824699518699995,0.0794688562126,0.0231797674906,0.06609399045,0.0515877027929,0.0847213269367,0.0142904960573,14.0,14.0,14.0,,0.184179663483,0.049383784227,0.416065129779,0.201701743244,43.2260076692,42.102865875,43.8246153479,0.606962296766,140.980195606,140.852647336,141.138528493,0.145405565347,180.27095577400002,180.12699657099998,180.364093328,0.09459631637970001,,,,,,,,,0.998848248214,0.998791804015,0.998934243729,3.48599280079e-05,,,,,83.97973611340001,83.97973611340001,83.97973611340001,2.09944142713,,,,,Still,U1
9107,19.0,,100.0,10.874740643800001,2.69574778273,21.0063762148,4.67774726683,,,,,9.80128569358,9.80128569358,9.80128569358,0.00032082323495799997,,,,,,,,,,,,,3.43602785199,3.43602785199,3.43602785199,0.400462499787,41.2065705217,40.1536292273,42.1930136397,0.620645229281,,,,,382.35185568699995,382.35185568699995,382.35185568699995,155.384526933,,,,,9.0,9.0,9.0,,,,,,,,,,70.3965598755,70.3965598755,70.3965598755,2.02871859901,,,,,Walking,U4
5887,245.0,,35.0,10.181661930599999,9.92335219138,10.7172528387,0.22113732221000001,0.987145108857,0.986919054828,0.987614520047,0.00022383091886000003,9.80665008633,9.806649799839999,9.80665067559,2.50285044093e-07,0.0201979495001,0.00547424870093,0.09558306326410002,0.0190192484375,0.0378983158169,0.014569874101899999,0.0482330736704,0.0117573763362,68.0,68.0,68.0,1.5811388300799998,0.2998485416,0.110074763462,0.41310863734,0.123406078028,95.7086626906,79.8870069268,104.078808201,13.7096522937,153.154080499,150.075497279,155.18011948,2.7101990676099996,223.895835199,223.204354016,224.547848152,0.582952971913,,,,,,,,,0.9935995619760001,0.993344946922,0.9938087470100001,0.000177194556005,,,,,89.7481414788,89.7481414788,89.7481414788,0.0031975279223800004,,,,,Train,U1
3778,115.0,,100.0,10.0004080774,9.97928921731,10.0329664076,0.015542647728500001,0.9632074774770001,0.9631246378139999,0.963290317139,0.00011715297420999999,9.80665014764,9.8066499311,9.80665037439,1.35624682826e-07,0.00861074525589,0.00304358341694,0.0200508212236,0.00441998462037,0.0381016554214,0.0352624012244,0.042415565345300006,0.0024770970100400002,,,,,0.0317572650868,0.010577073849500001,0.06680916569749999,0.027002570344599998,51.6299208176,51.1534321292,52.31823966899999,0.542193978087,139.829435552,139.484693014,140.179511429,0.347439909667,200.132624343,200.100866257,200.16542097400003,0.023411840542599996,,,,,,,,,0.971400413381,0.9713202071170001,0.9714687266299998,5.08315520206e-05,,,,,82.2988883143,82.2988883143,82.2988883143,6.790333071649999,,,,,Still,U1
12061,118.0,,100.0,9.687738599480001,9.25316812366,10.1718128023,0.164490173247,0.632936140438,0.591604945902,0.644017212409,0.0176753693487,9.806551775660001,9.806551775660001,9.806551775660001,2.63628853464e-05,0.034963697907,0.034963697907,0.034963697907,0.14862284379000001,0.17426262365200001,0.17426262365200001,0.17426262365200001,0.60708909053,118.0,118.0,118.0,,0.17996891139600002,0.17996891139600002,0.17996891139600002,0.0798918031456,47.504891612200005,45.8551131963,49.2672082881,1.7088290944,270.88342165,270.88342165,270.88342165,3.55090536878,116.94225310600001,111.004023571,121.26406375399999,4.547147407340001,,,,,,,,,0.840552691612,0.823433353363,0.8499297648540001,0.0148482980859,9242.0,9242.0,9242.0,,73.6392891799,73.6392891799,73.6392891799,3.77763263496,0.10462271,0.10462271,0.10462271,,Still,U10
7265,64.0,,100.0,11.0768929643,8.43204196084,15.7583835823,2.1429328830900003,0.9895950046690001,0.975589171995,0.9999966139309999,0.008547790236010001,9.80665007187,9.80664959778,9.80665042236,3.1320028874899996e-07,0.834312502366,0.163830993732,2.53099316819,0.5985947805690001,0.992783595659,0.212819556925,1.7662228035699998,0.554487689457,0.0,0.0,0.0,,3.0080590896099997,2.91377255014,3.10234562908,0.133341302868,51.637640760699995,48.7106704216,55.1754882955,2.1217412228,119.446740265,118.416045404,120.002541614,0.8935241699950001,176.20733949599997,167.4381507,186.91988251200002,7.483154191819999,,,,,,,,,0.9866291200799998,0.979190979775,0.993894964586,0.006469587021409999,392.0,392.0,392.0,,87.7271251618,87.7271251618,87.7271251618,,0.75,0.75,0.75,,Walking,U1
4538,22.0,,100.0,9.69691566344,9.46260486494,9.91556467421,0.129093251676,0.167903342718,0.16771454848200001,0.168283491796,0.00015929475866600001,9.806650107100001,9.80664934102,9.80665082883,4.33737276275e-07,0.01034544962,0.00380023504598,0.0190243265872,0.00415530554192,0.0351261167355,0.028877942667299997,0.0409191368942,0.00450329158599,23.0,23.0,23.0,0.0,0.06107320658430001,0.04772541475790001,0.0744209984106,0.0188766282286,31.4585075481,30.823118439899996,32.279460442399994,0.745693265434,143.417973424,143.297033626,143.538913221,0.171034701855,218.457651588,218.45070792,218.46460400900003,0.006948048635069999,,,,,,,,,0.9443566099299998,0.944318395598,0.944408325279,2.94868056255e-05,,,,,89.541556462,89.541556462,89.541556462,,,,,,Train,U1
3585,311.0,,100.0,10.0595838201,10.0162289757,10.0867376854,0.019299365,0.9666575866249999,0.9666041779979999,0.966725384735,4.261214885499999e-05,9.80665026178,9.806649685930001,9.80665089945,4.40443082375e-07,0.00924234801916,0.0009301605676970001,0.034254384550900005,0.00731560161297,0.0370835125071,0.030833802687300002,0.04253918935980001,0.0035921924550300004,5.0,5.0,5.0,,0.037358813781,0.011843921656200001,0.0651996018739,0.0201376959642,41.1369425246,40.3284086172,42.7807525617,1.0090287517899998,123.37454504799999,123.086904643,123.90461433700001,0.45960973554300005,196.06255983900002,195.99607729599998,196.11719591099998,0.044220154566599994,,,,,,,,,0.995494422456,0.995436994419,0.995563036797,3.65323137777e-05,,,,,73.27590244439999,73.27590244439999,73.27590244439999,0.13944018564000002,,,,,Still,U1
20800,61.0,,100.0,9.675555397210001,8.81735865745,10.2316104762,0.359730649685,0.5923575586909999,0.589172884603,0.5955422327800001,0.0045038092876899995,9.80664296168,9.806642030339999,9.806643893019999,1.31711365888e-06,0.0264371313392,0.0117662304833,0.0485601692833,0.0113605229259,0.0393485008019,0.026202041614799998,0.070380041471,0.011033621758299998,2556.0,2556.0,2556.0,,0.39349907439099996,0.39349907439099996,0.39349907439099996,0.25124668237799996,38.9954425609,38.4033870954,39.5874980265,0.837292869058,76.23109601729999,76.23109601729999,76.23109601729999,0.19726442157699997,87.9084338039,86.5406868148,88.89110702389999,0.644645058674,1006.2234,1006.2234,1006.2234,,,,,,0.681613369296,0.677429180251,0.6855898714650001,0.00408430785463,,,,,83.8597075819,83.8597075819,83.8597075819,2.06955066907,15.962764000000002,15.962764000000002,15.962764000000002,0.274912509924,Car,U11
3798,135.0,,100.0,9.99336003964,9.9787510277,10.0163124089,0.0119383714702,0.962635286056,0.962499585728,0.96272011535,7.86723056498e-05,9.806650169680001,9.80664980954,9.80665047031,2.21078755235e-07,0.00616356419371,0.0020008805345799996,0.014579331416799998,0.00324651618732,0.0397502971125,0.0364054783641,0.0442141383079,0.0025506111402399997,,,,,0.023912156156599997,0.00782299557369,0.0410770320299,0.0132674829431,52.0873191686,51.45684451979999,53.721034733500005,0.927552478039,140.53733949899998,139.727580145,141.335077716,0.75066165455,200.515959448,200.46492219,200.540629433,0.0265251214982,,,,,,,,,0.97138188808,0.971326987545,0.971452027815,3.93046802919e-05,,,,,68.9120840655,68.9120840655,68.9120840655,2.43436370349,,,,,Still,U1
8030,328.0,,100.0,11.8843102095,4.00538396779,27.357509725,6.262530647159999,0.817580281808,0.7520426024429999,0.854477259308,0.056907223480699994,9.80665022212,9.806649559830001,9.80665066904,4.2102824915100004e-07,1.79757505488,0.271416107309,4.9766178642800005,1.02928934956,1.54220385364,1.37376463212,1.71064307515,0.23820903150199998,4.5,4.0,5.0,0.707106781187,10.5600677304,5.74089386303,19.2270776197,7.521547022939999,40.326740708,39.5120259015,41.8040207568,0.9432201841050001,130.840245762,130.25111960799998,131.429371916,0.833150196936,294.37349617,251.725381034,338.661277932,47.2516522637,,,,,,,,,0.785188458152,0.695304964126,0.845266194796,0.0506831829652,6096.0,6096.0,6096.0,,89.74050379059999,89.74050379059999,89.74050379059999,0.0365348497363,0.75,0.75,0.75,,Walking,U1
8006,304.0,,100.0,10.664984990399999,5.976201182940001,23.4171261086,4.4511173168400004,0.80264698463,0.7007483943100001,0.860009412287,0.058647751288000004,9.80665012788,9.80664922635,9.80665117306,4.890731385310001e-07,1.61211161044,0.176901333453,4.82848513935,1.1817233558700002,1.86511171942,0.578166564149,3.1427334894800003,0.725106167084,4.5,4.0,5.0,0.707106781187,6.739045323099999,4.24331687068,10.0411457202,1.8374727307900003,44.1605823711,39.6304548065,48.959821014,3.6419809457,129.948891493,121.921512846,134.096418895,5.32698226512,267.692646862,245.725857442,360.480029167,41.2463824794,,,,,,,,,0.745876341171,0.651527985796,0.831033652131,0.07808382846189998,6096.0,6096.0,6096.0,,89.7512512051,89.7512512051,89.7512512051,0.0365348497363,0.75,0.75,0.75,,Walking,U1
6218,190.0,,92.0,10.112265085299999,9.619386125630001,11.035268170999998,0.38330477414499997,0.955299227732,0.9545626762109999,0.956174687968,0.00052163943926,9.80665012525,9.806649672519999,9.806650404289998,2.47023731851e-07,0.0541436418435,0.014570234061799999,0.181773863964,0.0415723913506,0.0836010623765,0.0500139002097,0.164053175993,0.0540777449677,27.0,27.0,27.0,,0.412134952466,0.126862329874,1.08461601972,0.322499833809,19.1643579301,14.669058525499999,22.9717934829,3.45002469883,112.766058735,110.759369035,114.328632734,1.56972485261,295.330481025,295.058897631,295.602064419,0.38407691910999997,,,,,,,,,0.955948206685,0.950977329534,0.9599527351680001,0.0030822383846399997,,,,,89.77016826059999,89.77016826059999,89.77016826059999,0.0039897698322,,,,,Train,U1
19411,52.0,,100.0,10.0378639423,7.37849355204,13.1798324403,1.47673569942,0.8413590349410001,0.837618801408,0.844273104049,0.0030510723772199998,9.806650450680001,9.80665025257,9.80665064878,2.80162777717e-07,0.35314422956999997,0.0574260679517,0.6551897259480001,0.21887976007800003,0.9608055086689999,0.105756674748,1.81585434259,1.20922165742,1621.9559,1621.9559,1621.9559,,2.42093652785,2.42093652785,2.42093652785,0.481693626327,81.40739374340001,79.6384815775,83.8136566018,1.29312540618,91.2555338431,87.7834024759,97.1727882756,5.1501564566,214.203013535,212.474453552,215.16765382900002,1.50033726282,1010.5946,1010.5946,1010.5946,,,,,,0.9693828502230001,0.9693828502230001,0.9693828502230001,0.0013540848185499999,,,,,75.34014727899999,75.34014727899999,75.34014727899999,,0.0,0.0,0.0,,Bus,U3
19680,21.0,,80.0,10.9521197275,5.2290197188,20.9639641682,5.6658882031,0.988902696706,0.968758245318,0.999179980782,0.0122076539112,9.806650932410001,9.806650932410001,9.806650932410001,8.67972976972e-07,2.2177785414400004,0.619110451958,4.45905816615,1.52281648428,1.30210477339,0.44674420755000005,2.48187304306,0.7138430233499999,,,,,5.451683650680001,3.4104519765599997,7.6532344746800005,1.7359679420700003,12.0824748465,6.994406897739999,25.380323511999997,5.51749986075,95.6477717053,90.83731594860001,100.45822746200001,6.80301177232,104.624019895,97.5874098677,118.125723636,9.20480415523,1012.0499,1012.0499,1012.0499,,,,,,0.675858393847,0.649763712003,0.724261025618,0.0335615422667,,,,,75.40672882189999,75.40672882189999,75.40672882189999,,1.2924782,1.2924782,1.2924782,,Walking,U3
453,62.0,,100.0,10.036560896100001,8.741080662489999,11.219116402100001,0.665117712099,0.9742961887899999,0.9739858441320001,0.974865112179,0.000493381489777,9.80665015999,9.80664968375,9.80665072751,2.77242850437e-07,0.105926376292,0.0277389931262,0.32480101504000003,0.0776600497896,0.056514339525499994,0.013178956882100001,0.0961615672338,0.0407727183488,,,,,1.66571847359,0.34458146624799996,3.9602150795099997,1.9946862629099997,37.133211281,35.7860070476,38.3346773877,0.857810351427,143.40914972,142.931914002,143.886385438,0.6749132248440001,170.218131946,169.452789275,171.554439431,0.9214861291329999,,,,,,,,,0.984545148087,0.980759894938,0.987959926262,0.00230094988233,,,,,85.9914533352,85.9914533352,85.9914533352,1.02319091446,,,,,Bus,U1
3270,467.0,,100.0,9.94214529134,9.916964718280001,9.96252138465,0.0138774315171,0.960671867886,0.9604573592039999,0.960923962647,0.00018926559318799998,9.806650104760001,9.806649686510001,9.80665044246,3.01009757707e-07,0.011290641309200001,0.0036277751079999998,0.025575319040000002,0.00565712458281,0.0427503353374,0.03475908918119999,0.0562600737071,0.0061881200011,14.0,14.0,14.0,,0.0470819819731,0.044775012205800005,0.0493889517404,0.0032625479329,44.29372109689999,43.8603429821,45.0905577754,0.544386297062,141.19838613299999,140.858201918,141.646169569,0.40485361445,177.873960907,177.544274218,178.031535505,0.160727659239,,,,,,,,,0.999621496338,0.999573493995,0.999704713979,4.5332672813999994e-05,,,,,88.25660005120001,88.25660005120001,88.25660005120001,0.0384347403436,,,,,Still,U1
12572,3.0,,58.0,10.267540025,5.198583327990001,15.563457505399999,2.7994532042699998,0.813492693628,0.75038325807,0.879712478009,0.0433875344815,9.80656035686,9.80654709059,9.8065868391,2.29343034972e-05,1.82349570621,1.32965762688,2.53341013766,0.630294985909,2.1870386372799997,1.9497942008700002,2.4242830736900003,0.33551429956900003,1436.0,1436.0,1436.0,,19.6833433384,18.376817516400003,20.9898691604,1.8477065370599997,49.08078764810001,47.9360739684,49.9541977716,1.03605508347,283.084246667,282.821463946,283.347029387,0.371630887288,218.743660041,207.30042474599998,243.752315555,7.074398158160001,,,,,,,,,0.953963712695,0.94061038579,0.9673170395999999,0.0188844560119,906.0,906.0,906.0,1.4142135623700003,,,,,,,,,Walking,U10
5886,244.0,,35.0,10.332242066000001,10.0202388794,10.711794238,0.289018820302,0.98816055381,0.988094692896,0.988226414724,9.314139780900001e-05,9.80665020428,9.806649522,9.806650611110001,3.41060776162e-07,0.037312173541,0.0057050324118699995,0.0819418216231,0.021533186882599996,0.0462951657445,0.0143882614911,0.0690081615934,0.0156043114671,68.0,68.0,68.0,1.5811388300799998,0.11850445895600001,0.09299570633960001,0.15182250606699998,0.026578905424299998,84.1243473274,72.0146366805,93.97229502100001,7.64832196523,165.670725793,155.905046102,173.258015897,8.8792131447,223.581286637,223.18342276099997,224.83095381299998,0.700601501744,,,,,,,,,0.9934096431649999,0.9926531532070001,0.9939938517039999,0.000547975809028,,,,,89.7481414788,89.7481414788,89.7481414788,0.0031975279223800004,,,,,Train,U1
20973,55.0,,75.0,9.81969501933,8.99172972955,10.9864745432,0.5279713569300001,0.940553870194,0.9387716380460001,0.942336102341,0.0025204568742899997,9.80664046841,9.80664046841,9.80664046841,2.93590691311e-06,0.046605419177800006,0.0107057752012,0.10587464252499999,0.0306174935578,0.0360144455161,0.005736624839979999,0.100666083959,0.0266661356353,4243.0,4243.0,4243.0,,1.3772711590399997,1.3772711590399997,1.3772711590399997,0.300951591793,33.4439199098,33.3787365788,33.5091032408,0.0921831507409,76.1169648586,76.061688088,76.1722416291,0.078173158596,84.689114777,80.27659579649999,90.66155559629999,2.47856643347,997.0361300000001,997.0361300000001,997.0361300000001,,,,,,0.664218865211,0.6610316723399999,0.667406058082,0.00450737138407,,,,,85.26846021729999,85.26846021729999,85.26846021729999,1.62338959196,17.915644,17.915644,17.915644,,Car,U11
19378,19.0,,100.0,10.5523729203,9.90412713546,12.151760788499999,0.5777115895139999,0.98842417791,0.98842417791,0.98842417791,0.00491417568865,9.806650221389999,9.806650221389999,9.806650221389999,3.6186309345700004e-07,0.23346452355900002,0.0520845073391,0.536497497943,0.19056547669799997,0.147151885875,0.0555904431941,0.240349591675,0.0780185041599,,,,,1.212212908,0.770574691964,1.6538511240399998,0.624570754783,80.9658502475,79.3522362474,82.6039908628,0.968460771368,86.15799165760001,85.8237201332,86.5454631249,0.36380064864600004,261.59778355099996,261.59778355099996,261.59778355099996,0.554053304852,1010.5034,1010.5034,1010.5034,,,,,,0.839827519749,0.822829375246,0.852991031243,0.013006268409500001,,,,,59.4440567676,59.4440567676,59.4440567676,,6.7562265,6.7562265,6.7562265,,Bus,U3
4632,9.0,,100.0,9.65057140784,9.31812785154,10.5500677133,0.287884072991,0.776271155447,0.774639721775,0.778440660159,0.00172475091335,9.80664996007,9.80664969149,9.80665045001,2.74914459165e-07,0.023106484111,0.00288971815873,0.0761548426543,0.0154679708234,0.00115705495425,0.00115705495425,0.00115705495425,0.013512633444499999,48.0,48.0,48.0,,0.17355432971999998,0.138954481822,0.21078548614700002,0.035987721989800006,98.70305632959999,96.8817236683,100.04417510299999,1.01553440642,147.84003847,147.699433339,147.985710882,0.14320602611,160.974473455,160.920768812,161.028178097,0.07594983378589999,,,,,,,,,0.9863483054950001,0.986039367352,0.986863706655,0.000293347411318,,,,,89.759161852,89.759161852,89.759161852,,,,,,Train,U1
9339,163.0,,100.0,10.7647291975,6.02809620632,16.1292163561,3.2125714082,,,,,9.81104797337,9.81104797337,9.81104797337,0.00789414130725,,,,,,,,,1.0,0.0,2.0,1.4142135623700003,1.7889380983099996,1.7889380983099996,1.7889380983099996,0.5871741910230001,41.6121955209,40.5803646635,42.5713409119,0.487479788684,,,,,112.229729604,112.229729604,112.229729604,7.65705856111,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,Walking,U4
13510,589.0,,100.0,9.3446410535,9.304307550810002,9.379670143450001,0.016940833995299998,,,,,,,,,,,,,,,,,33.5,33.0,34.0,0.707106781187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0739642355,57.0739642355,57.0739642355,1.00661125342,0.0,0.0,0.0,0.0,Car,U8
1088,122.0,,100.0,9.7892896715,8.89796432328,10.5437714039,0.652012448658,0.831941709489,0.831085987128,0.833642982917,0.00147335478435,9.80665018014,9.806649988,9.80665055493,3.24609529669e-07,0.0231058418549,0.00428369947894,0.06534531490869999,0.012479972583899998,0.0402637009682,0.026130567974600002,0.0592816508436,0.011330904134100001,51.0,24.0,78.0,38.1837661841,0.6311944724040001,0.6311944724040001,0.6311944724040001,0.48278271510399995,79.9086469128,78.0608491755,81.5206736736,1.16049280748,166.143633808,166.143633808,166.143633808,0.679979108238,39.3873600927,39.1534191363,39.6887545529,0.231508036925,,,,,,,,,0.348117552946,0.344729221328,0.350306564951,0.0018327110261699999,,,,,,,,,33.0,33.0,33.0,,Car,U1
6369,120.0,,50.0,10.0320483363,9.85809691883,10.253320141,0.12053624338199999,0.995553551662,0.995289361305,0.995660876435,0.00011900414448799999,9.80664998614,9.80664965895,9.80665033493,2.3058676363600002e-07,0.0299712764096,0.00962457118413,0.0646077400611,0.013977454394100001,0.0454626242335,0.023499104437799997,0.0788354665405,0.0162439982893,39.5,19.0,60.0,28.9913780286,0.14730726361500002,0.10505680452199999,0.200723308088,0.03612906088,99.1156813645,94.20140122139999,104.88978129700001,3.2158318439099998,120.36436491299999,120.36436491299999,120.36436491299999,0.0160593771721,344.138868731,343.977075002,344.22712264,0.140310492249,,,,,,,,,0.977985887988,0.9774887939820001,0.978567217337,0.00040736342415499996,,,,,89.744723903,89.7243576934,89.76509011270001,0.0288021699152,,,,,Train,U1
152,59.0,,8.0,9.5989403385,7.86050282465,10.291023415,0.6870966041150001,0.900779656767,0.8938546398180001,0.911841216494,0.0077721202335799995,9.806650221089999,9.80664992975,9.80665041956,1.669985388e-07,0.163331418171,0.0577111525271,0.438677548214,0.129076253931,0.11707674851500001,0.04696619325569999,0.15484532282299998,0.049808465273500004,530.666666667,519.0,548.0,15.3079500043,0.820226838302,0.745096868243,0.895356808361,0.106249822598,43.3671715634,42.2276622654,44.075064582299994,0.996465398021,142.70117497799998,142.009028638,143.393321319,0.9788427418819999,332.619831395,330.711108189,334.5285546,2.69934224403,,,,,,,,,0.386535615404,0.38097788593099996,0.390678714759,0.00373222997124,,,,,89.75238173870001,89.75238173870001,89.75238173870001,0.019147178607700002,1.75,1.75,1.75,,Bus,U1
13625,24.0,,100.0,9.91798184972,8.11540442615,13.962050350899998,1.01773746723,,,,,,,,,,,,,,,,,217.0,189.0,230.0,17.6493625947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4496109975,79.4496109975,79.4496109975,0.29037794424,,,,,Car,U8
175,82.0,,85.0,10.174765434500001,7.83942250172,14.672956102999999,2.2920072320400005,0.7940866423720001,0.780619385459,0.804283857496,0.009647975596479999,9.806650103310002,9.80664962847,9.8066504764,3.52692548004e-07,0.23052756425700002,0.0802238234895,0.7566103031679999,0.18264054329100002,0.157199042992,0.057418030115,0.314281393695,0.109963496393,231.0,231.0,231.0,10.6926766216,3.9019873927699993,3.9019873927699993,3.9019873927699993,1.8048896190400001,44.875405364799995,43.492809395100004,45.7002895932,1.2047920966299999,147.816296053,147.816296053,147.816296053,1.0967029964,346.82135716199997,346.087969308,347.554745015,1.0371670489,,,,,,,,,0.343919815788,0.333687923502,0.352873523545,0.00640952627372,,,,,89.7536504243,89.746444795,89.76085605370001,0.0101902986973,11.0,11.0,11.0,,Bus,U1
13737,136.0,,100.0,9.93940560983,9.38508545513,10.630316928500001,0.273996032654,,,,,,,,,,,,,,,,,203.25,195.0,208.0,5.90903263375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.32491865520001,73.5247243353,75.12511297510001,1.13164565975,,,,,Car,U8
